cc,pc,place_name,admin_name1,admin_code1,admin_name2,admin_code2,admin_name3,admin_code3,latitude,longitude,accuracy
JP,967-0311,Shindenhara,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2056,139.7946,1
JP,967-0312,Noshito,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0931,139.5722,4
JP,967-0313,Morito,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2056,139.7946,1
JP,967-0314,Yaso,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0994,139.5894,4
JP,967-0315,Takatsuehara,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2056,139.7946,1
JP,967-0317,Iyoto,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2056,139.7946,1
JP,967-0318,Yaginosawa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2056,139.7946,1
JP,967-0319,Okubo,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.1851,139.5151,4
JP,967-0321,Igeta,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0749,139.6097,1
JP,967-0322,Shoja,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0749,139.6097,1
JP,967-0323,Iwashita,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0826,139.6027,4
JP,967-0324,Banya,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0672,139.6167,4
JP,967-0331,Oshido,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0608,139.5242,1
JP,967-0332,Tsuno,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0608,139.5242,1
JP,967-0333,Yunohana,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0673,139.5271,4
JP,967-0334,Mizuhiki,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0409,139.5176,4
JP,967-0335,Kaibara,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0741,139.5277,4
JP,967-0336,Yoshitaka,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0608,139.5242,1
JP,967-0341,Anabara,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0656,139.4837,1
JP,967-0342,Sukegyu,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0656,139.4837,1
JP,967-0343,Kotakabayashi,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0906,139.4901,4
JP,967-0344,Kaminohara,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0656,139.4837,1
JP,967-0345,Tokusa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0656,139.4837,1
JP,967-0346,Kawaginu,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0405,139.4772,4
JP,967-0347,Miyazato,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.0656,139.4837,1
JP,967-0500,Ikanikeisaiganaibaai,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Hinoemata Mura,7364.0,37.1663,139.5183,1
JP,967-0501,Furumachi,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.1844,139.5278,4
JP,967-0502,Tadaishi,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.1663,139.5183,1
JP,967-0503,Shirasawa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.1604,139.5188,4
JP,967-0504,Hamano,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.1542,139.5083,4
JP,967-0505,Miyazawa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.1663,139.5183,1
JP,967-0506,Koshio,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.1663,139.5183,1
JP,967-0507,Aoyagi,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.1663,139.5183,1
JP,967-0511,Uchikawa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.1485,139.4918,4
JP,967-0512,Hajikaze,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.1328,139.4747,1
JP,967-0513,Ohara,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.1338,139.4751,4
JP,967-0514,Kodateiwa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.1328,139.4747,1
JP,967-0515,Omomo,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.1161,139.4571,4
JP,967-0521,Idaira,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Hinoemata Mura,7364.0,37.1851,139.5151,4
JP,967-0522,Kaminohara,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Hinoemata Mura,7364.0,37.2666,139.5051,1
JP,967-0523,Shitanodai,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Hinoemata Mura,7364.0,37.2666,139.5051,1
JP,967-0524,Uenodai,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Hinoemata Mura,7364.0,37.2666,139.5051,1
JP,967-0525,Shimonohara,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Hinoemata Mura,7364.0,37.2666,139.5051,1
JP,967-0526,Takizawa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Hinoemata Mura,7364.0,37.2666,139.5051,1
JP,967-0527,Mizuri,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Hinoemata Mura,7364.0,37.2666,139.5051,1
JP,967-0528,Yoshigataira,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Hinoemata Mura,7364.0,37.0675,139.4132,4
JP,967-0531,Hiuchigatake,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Hinoemata Mura,7364.0,37.1788,139.4986,1
JP,967-0532,Ozenuma,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Hinoemata Mura,7364.0,37.1788,139.4986,1
JP,967-0601,Kibushi,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2132,139.5448,1
JP,967-0602,Mizunesawa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2132,139.5448,1
JP,967-0603,Onita,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2132,139.5448,1
JP,967-0604,Ohashi,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2174,139.5305,4
JP,967-0605,Azuma,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.209,139.5591,4
JP,967-0611,Yamaguchi,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.225,139.5412,4
JP,967-0621,Tonosu,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2499,139.5328,1
JP,967-0622,Miyatoko,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2499,139.5328,1
JP,967-0631,Sakai,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.263000000000005,139.5407,4
JP,967-0632,Katakai,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2747,139.5321,4
JP,967-0633,Tomiyama,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2771,139.5237,4
JP,967-0634,Shimoyama,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2716,139.5322,1
JP,967-0641,Izumita,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2831,139.5025,4
JP,967-0642,Onoshima,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Minamiaizu Machi,7368.0,37.2831,139.5025,1
JP,968-0400,Ikanikeisaiganaibaai,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3333,139.3315,1
JP,968-0411,Shiozawa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3693,139.3199,1
JP,968-0412,Jujima,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3693,139.3199,1
JP,968-0413,Yoriiwa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3693,139.3199,1
JP,968-0414,Gamo,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3693,139.3199,1
JP,968-0415,Kanozu,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3693,139.3199,4
JP,968-0421,Tadami,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.35,139.3167,4
JP,968-0422,Ishibushi,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.325,139.3,1
JP,968-0423,Tagokura,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3,139.2833,4
JP,968-0431,Narato,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3333,139.3315,1
JP,968-0432,Kurosawa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3333,139.3315,1
JP,968-0433,Fukui,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3333,139.3315,1
JP,968-0434,Ogawa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.1851,139.5151,1
JP,968-0441,Kurotani,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3138,139.406,1
JP,968-0442,Nagahama,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3138,139.406,1
JP,968-0443,Arashima,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3138,139.406,1
JP,968-0444,Kumagura,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3138,139.406,4
JP,968-0445,Kameoka,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3138,139.406,1
JP,968-0601,Kobayashi,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.3084,139.4562,4
JP,968-0602,Okura,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.2915,139.34799999999998,4
JP,968-0603,Yanatori,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.2941,139.48,4
JP,968-0604,Shionomata,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.2715,139.4622,4
JP,968-0605,Nikenzaike,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.2886,139.5708,1
JP,968-0606,Sakata,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.2886,139.5708,1
JP,968-0607,Fuzawa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Tadami Machi,7367.0,37.2886,139.5708,1
JP,969-5201,Takashima,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.2972,139.889,1
JP,969-5202,Edamatsu,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.2972,139.889,1
JP,969-5203,Shiraiwa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.2864,139.9087,4
JP,969-5204,Yagoshima,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.2687,139.8872,4
JP,969-5205,Osawa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.2972,139.889,1
JP,969-5206,Yunokami,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.3,139.9,4
JP,969-5207,Ouchi,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.3338,139.86,4
JP,969-5208,Onumazaki,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.2972,139.889,1
JP,969-5300,Ikanikeisaiganaibaai,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.3076,140.0207,1
JP,969-5311,Toyonari,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.241,139.8448,4
JP,969-5312,Toaka,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.3455,139.9308,1
JP,969-5313,Hara,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.1851,139.5151,4
JP,969-5314,Hikage,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.3455,139.9308,1
JP,969-5315,Araishi,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.3455,139.9308,1
JP,969-5316,Ishii,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.3455,139.9308,1
JP,969-5317,Shigengyo,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.3455,139.9308,1
JP,969-5318,Isogami,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.3455,139.9308,1
JP,969-5321,Sawaguchi,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.2941,139.8439,1
JP,969-5322,Ryoge,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.2941,139.8439,1
JP,969-5323,Kuwatobi,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.2941,139.8439,1
JP,969-5324,Yasuhari,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.2941,139.8439,1
JP,969-5325,Nakayama,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.2941,139.8439,4
JP,969-5326,Eitomi,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.2941,139.8439,1
JP,969-5331,Ikuta,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.234,139.8948,1
JP,969-5332,Nakazuma,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.234,139.8948,1
JP,969-5333,Aikawa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.2425,139.8928,4
JP,969-5334,Omatsukawa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.2255,139.8967,4
JP,969-5335,Nagurasawa,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.234,139.8948,1
JP,969-5341,Nogiwashinden,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.3501,140.3249,1
JP,969-5342,Otokane,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.1961,139.877,4
JP,969-5343,Ochiai,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.1851,139.5151,4
JP,969-5344,Sawada,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.3501,140.3249,1
JP,969-5345,Shiono,Fukushima Ken,8,Minamiaizu Gun,1857203.0,Shimogo Machi,7362.0,37.3501,140.3249,1
JP,966-0000,Ikanikeisaiganaibaai,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0001,Iwatsukimachi Iritatsuki,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0002,Iwatsukimachi Miyatsu,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0003,Iwatsukimachi Kashiwano,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0004,Iwatsukimachi Kitakata,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0005,Iwatsukimachi Otsu,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0006,Kitamachikami,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0007,Higashisakuragaoka,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0011,Sekishibamachi Sekishiba,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0012,Sekishibamachi Shimoshiba,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0013,Sekishibamachi Toyoashi,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0014,Sekishibamachi Saikachi,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0015,Sekishibamachi Kamitakahitai,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0016,Sekishibamachi Hirabayashi,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0017,Sekishibamachi Mitsui,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0021,Kumaguramachi Miyako,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.6375,139.9201,1
JP,966-0022,Kumaguramachi Oguni,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.6375,139.9201,1
JP,966-0023,Kumaguramachi Shingo,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.6375,139.9201,1
JP,966-0024,Kumaguramachi Kumagura,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.6375,139.9201,4
JP,966-0031,Butaida,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0032,Nashinoki,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0033,Seto,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0034,Nihongi,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0035,Nakadai,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0035,Hatakedai,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0036,Yanagishimizu,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0037,Omameda,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0038,Sakuracho,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0039,Kato,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0041,Makida,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0042,Shimoe,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0043,Kamie,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0044,Sawanome,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0045,Minamihara,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0046,Harada,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0047,Zenita,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0048,Koshimaki,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0049,Nagaomote,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0051,Higashimachi,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0052,Yonhyakugari,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0053,Ishida,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0054,Oyachita,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0055,Dai,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0056,Yashikimen,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0057,Idojiri,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0058,Hiromote,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0061,Baba,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.703,139.8439,4
JP,966-0062,Teraminami,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.8468,140.6561,1
JP,966-0063,Gonokami,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.8468,140.6561,1
JP,966-0064,Sozanomiya,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.8468,140.6561,1
JP,966-0065,Nakagawara,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.8468,140.6561,1
JP,966-0066,Miyanishi,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.8468,140.6561,1
JP,966-0067,Muranishi,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.8468,140.6561,1
JP,966-0068,Teranishi,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.8468,140.6561,1
JP,966-0069,Inashimizu,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.8468,140.6561,1
JP,966-0071,Yamanokami,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7257,140.437,1
JP,966-0072,Kitamachi,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7257,140.437,1
JP,966-0073,Nakamachi,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.703,139.8439,4
JP,966-0074,Minamimachi,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7257,140.437,1
JP,966-0081,Nishimachi,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0082,Nanjo,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0083,Rokumaiosa,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0084,Nishiidojiri,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0085,Enakako,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0086,Nishiyotsuya,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0087,Inarinomiya,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0091,Aobadai,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0092,Shimizudai,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0093,Shimizugaoka,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0094,Oshikiri,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0095,Oshikirihigashi,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0096,Oshikiriminami,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0097,Tsusemba,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.7367,140.3378,1
JP,966-0101,Atsushiokanomachi Atsushio,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.5383,140.4227,1
JP,966-0102,Atsushiokanomachi Yamada,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.5383,140.4227,1
JP,966-0103,Atsushiokanomachi Kano,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.5383,140.4227,1
JP,966-0104,Atsushiokanomachi Yoneoka,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.5383,140.4227,1
JP,966-0105,Atsushiokanomachi Miyakawa,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.5383,140.4227,1
JP,966-0106,Atsushiokanomachi Hayashigiwa,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.5383,140.4227,1
JP,966-0107,Atsushiokanomachi Imawari,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.5383,140.4227,1
JP,966-0108,Atsushiokanomachi Aita,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.5383,140.4227,1
JP,966-0801,Tokiwadai,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.5041,140.7729,1
JP,966-0802,Sakuragaoka,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.5041,140.7729,1
JP,966-0803,Ochiai,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.703,139.8439,4
JP,966-0804,Numata,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.5041,140.7729,1
JP,966-0805,Otazukimichiue,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.5041,140.7729,1
JP,966-0806,Mizukami,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.5041,140.7729,1
JP,966-0811,Kamikawamukai,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.3263,140.7892,1
JP,966-0812,Midoricho,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.3263,140.7892,1
JP,966-0813,Otazukimichishita,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.3263,140.7892,1
JP,966-0814,Oshimizu,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.3263,140.7892,1
JP,966-0814,Oshimizuhigashi,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.3263,140.7892,1
JP,966-0815,Yachita,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.3263,140.7892,1
JP,966-0816,Hosoda,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.3263,140.7892,1
JP,966-0817,3-Chome,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.3263,140.7892,1
JP,966-0818,2-Chome,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.3263,140.7892,1
JP,966-0819,1-Chome,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.3263,140.7892,1
JP,966-0821,Umetake,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.3263,140.7892,1
JP,966-0822,Yanagihara,Fukushima Ken,8,Kitakata Shi,1859317.0,,,37.3263,140.7892,1
